Timestamp                       Thread     Type        Activity             PID    TTL  
2026-06-06 00:51:52.360391+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #66     PipelineOwner.flushSemantics (package:flutter/src/rendering/object.dart:1653:15)
2026-06-06 00:51:52.360488+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #67     RendererBinding.drawFrame (package:flutter/src/rendering/binding.dart:650:25)
2026-06-06 00:51:52.360548+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #68     WidgetsBinding.drawFrame (package:flutter/src/widgets/binding.dart:1573:13)
2026-06-06 00:51:52.360600+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #69     RendererBinding._handlePersistentFrameCallback (package:flutter/src/rendering/binding.dart:509:5)
2026-06-06 00:51:52.360666+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #70     SchedulerBinding._invokeFrameCallback (package:flutter/src/scheduler/binding.dart:1430:15)
2026-06-06 00:51:52.360714+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #71     SchedulerBinding.handleDrawFrame (package:flutter/src/scheduler/binding.dart:1345:9)
2026-06-06 00:51:52.360762+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #72     SchedulerBinding._handleDrawFrame (package:flutter/src/scheduler/binding.dart:1198:5)
2026-06-06 00:51:52.360820+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #73     _invoke (dart:ui/hooks.dart:423:13)
2026-06-06 00:51:52.360877+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #74     PlatformDispatcher._drawFrame (dart:ui/platform_dispatcher.dart:447:5)
2026-06-06 00:51:52.360930+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #75     _drawFrame (dart:ui/hooks.dart:395:31)
2026-06-06 00:51:52.360982+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter:
2026-06-06 00:51:52.361038+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: [FLUTTER_ERROR] 'package:flutter/src/rendering/object.dart': Failed assertion: line 5705 pos 14: '!semantics.parentDataDirty': is not true.
2026-06-06 00:51:52.361093+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: [FLUTTER_ERROR] #0      _AssertionError._doThrowNew (dart:core-patch/errors_patch.dart:67:4)
2026-06-06 00:51:52.361147+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #1      _AssertionError._throwNew (dart:core-patch/errors_patch.dart:49:5)
2026-06-06 00:51:52.361195+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #2      _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5705:14)
2026-06-06 00:51:52.361269+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #3      List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.361325+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #4      _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.361391+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #5      List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.361454+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #6      _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.361533+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #7      List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.361590+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #8      _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.361661+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #9      List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.361709+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #10     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.361770+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #11     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.361827+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #12     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.361887+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #13     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.361946+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #14     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.362000+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #15     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.362069+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #16     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.362123+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #17     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.362193+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #18     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.362258+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #19     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.362309+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #20     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.362357+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #21     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.362458+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #22     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.362520+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #23     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.362567+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #24     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.362615+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #25     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.362664+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #26     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.362717+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #27     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.362766+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #28     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.362828+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #29     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.362887+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #30     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.362934+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #31     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.362978+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #32     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.363025+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #33     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.363081+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #34     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.363134+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #35     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.363186+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #36     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.363234+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #37     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.363294+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #38     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.363366+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #39     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.363417+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #40     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.363475+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #41     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.363529+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #42     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.363574+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #43     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.363626+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #44     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.363672+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #45     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.363722+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #46     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.363790+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #47     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.363844+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #48     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.363888+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #49     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.363935+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #50     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.363982+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #51     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.364031+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #52     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.364079+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #53     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.364126+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #54     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.364176+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #55     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.364223+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #56     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.364273+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #57     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.364333+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #58     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
